species,bone,bone_group,specimen,view,pca_x,pca_y
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,6,3.956889994260139,-1.2658580732856384
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,7,4.174925972726483,-2.0151762901606873
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,8,1.8587685408734973,-1.0227286521813745
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,9,1.7521468463526166,-0.849032005898566
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,10,4.205810494331105,-2.1988344391201577
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,11,3.3503417738371213,-1.0503249133669277
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,12,1.6549721154905026,-1.5317014228914843
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,13,1.0595067385477257,-1.152358852050524
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,14,3.7091054888494654,-0.2649762534697725
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,15,3.0874389660206982,-1.206019793462116
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,16,2.5842579787157622,-0.9408183835154971
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,17,2.777349108724569,-0.8704696165923257
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,18,3.208663022526768,-0.7285516233567917
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,19,6.352217876197712,-2.7528316642145465
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,20,4.17057920041567,-1.604362812812806
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,21,3.692245329857072,-1.3284515435384265
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,22,5.11627256283975,-1.577063235152769
gorilla_gorilla_gorilla,cranium,cranio,nmnhvz_10201159,23,5.740674561094797,-0.12160682068780167
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,0,2.975228456731505,6.463245228898368
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,1,3.3208419195006518,6.794935814676275
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,2,0.04071399712447756,3.8450885673789856
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,3,3.215160089077887,6.593172940688753
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,4,4.378899920941509,2.8385692274281062
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,5,3.004792268599233,1.8405654063226315
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,6,3.2042241749436835,6.047138032248312
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,7,0.537417159826595,2.23685915860978
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,8,2.397774957411949,0.2980375490155991
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,9,1.2041207093003856,0.10298530371959232
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,10,1.408123444082708,2.702880038689622
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,11,-0.16949492103653294,2.1233352293181826
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,12,1.9248011144761543,0.03413591386606857
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,13,0.5703430170985746,0.7280668538254299
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,14,0.31930042642591805,1.1056601577404894
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,15,1.9233772328204566,5.6751539243099645
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,16,0.6253002430898144,1.1541205209860894
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,17,1.944746282681644,0.8846700395592832
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,18,5.21098257594448,4.506161151504852
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,19,2.003535278433711,2.8031954998775483
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,20,3.6266191337170377,5.1293932357319045
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,21,4.546568397670852,4.52936812591342
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,22,3.2135231606076498,5.230822739377125
gorilla_gorilla_gorilla,mandible,mandibula_maxilar,nmnhvz_10201159,23,2.1753825923823733,5.743043250011952
homo_naledi,clavicle,hueso_largo,000026238,0,-4.913788484364489,-1.9293445250817367
homo_naledi,clavicle,hueso_largo,000026238,1,-6.187821870195514,0.7219437038756205
homo_naledi,clavicle,hueso_largo,000026238,2,-5.503090870150143,-0.8639447715401499
homo_naledi,clavicle,hueso_largo,000026238,3,-6.7165272990146505,0.12509542854756628
homo_naledi,clavicle,hueso_largo,000026238,4,-6.073452917004738,-0.16021957134282552
homo_naledi,clavicle,hueso_largo,000026238,5,-6.444427242928379,0.14674274055518988
homo_naledi,clavicle,hueso_largo,000026238,6,-7.091687768433637,0.8145471185777187
homo_naledi,clavicle,hueso_largo,000026238,7,-6.500766599709028,0.4597204171502198
homo_naledi,clavicle,hueso_largo,000026238,8,-6.863392318256948,0.05937880448988861
homo_naledi,clavicle,hueso_largo,000026238,9,-6.648910878600549,0.06742076024969411
homo_naledi,clavicle,hueso_largo,000026238,10,-6.791414054685452,0.8087476422288388
homo_naledi,clavicle,hueso_largo,000026238,11,-7.021999013054816,-0.021649952796601077
homo_naledi,clavicle,hueso_largo,000026238,12,-7.0482493759917,-0.2943830759892134
homo_naledi,clavicle,hueso_largo,000026238,13,-6.756462028093958,0.06812868295896995
homo_naledi,clavicle,hueso_largo,000026238,14,-6.58194352686564,0.589777546397597
