media_id,bone_canonical,category,is_target,is_partial,selected_for_download,title,part_raw,side,media_type,modality,species,physical_object_id,physical_object_title,sex,visibility,license,rights_statement,ip_holder,use_agreement_type,permits_commercial_use,permits_3d_use,file_size_all,date_uploaded,creator,website_url,thumbnail_url,external_media_url,doi,ark,download_status,local_path,downloaded_at
000114435,,other,False,False,False,Hand [Mesh] [Etc],Hand,Right,Mesh,StructuredLight,Homo sapiens,000S30569,iphes:-:55F17,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,951028,2020-04-15T07:05:52Z,,https://www.morphosource.org/concern/media/000114435,https://www.morphosource.org/downloads/000300192?file=thumbnail&t=1604143248,,,ark:/87602/m4/M114435,,,
000154307,,other,False,False,False,M Pp3 [Mesh] [Laser],mPP3,Right,Mesh,LaserScan,Homo sapiens,000S14875,usnm:anthropology-tc:437R,,open,,http://rightsstatements.org/vocab/InC/1.0/,Biren Patel,Standard,CommercialUseNotPermitted,3DPrintingLimited,6334483,2020-08-05T21:35:08Z,,https://www.morphosource.org/concern/media/000154307,https://www.morphosource.org/downloads/000322121?file=thumbnail&t=1615508782,,,ark:/87602/m4/M154307,,,
000359364,,other,False,False,False,Head Ct [CTImageSeries] [CT],head CT,,Volumetric Image Series,MicroNanoXRayComputedTomography,Homo sapiens,000359361,nlm:NLM:2,,open,,http://rightsstatements.org/vocab/InC/1.0/,National Library of Medicine (Copyright and License),Standard,CommercialUsePermitted,3DPrintingLimited,155663274,2021-04-21T17:51:06Z,,https://www.morphosource.org/concern/media/000359364,https://www.morphosource.org/assets/work-ff055336041c3f7d310ad69109eda4a887b16ec501f35afc0a547c4adb97ee72.png,,,ark:/87602/m4/359364,,,
000359368,,other,False,False,False,Head Mri Pd [CTImageSeries] [MRI],head MRI PD,,Volumetric Image Series,MagneticResonanceImaging,Homo sapiens,000359361,nlm:NLM:2,,open,,http://rightsstatements.org/vocab/InC/1.0/,National Library of Medicine (Copyright and License),Standard,CommercialUsePermitted,3DPrintingLimited,4666555,2021-04-21T18:06:02Z,,https://www.morphosource.org/concern/media/000359368,https://www.morphosource.org/assets/work-ff055336041c3f7d310ad69109eda4a887b16ec501f35afc0a547c4adb97ee72.png,ftp://lhcftp.nlm.nih.gov/Open-Access-Datasets/Visible-Human/Male-Images/Visible%20Human%202.0%20-%20Peter%20Ratiu/Seriel%20Head/MR_CT_DICOM/MRI/,,ark:/87602/m4/359368,,,
000365455,,other,False,False,False,Head Mri T2 512 [CTImageSeries] [MRI],head MRI T2 512,,Volumetric Image Series,MagneticResonanceImaging,Homo sapiens,000365452,nlm:NLM:2,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,145923759,2021-05-31T19:54:55Z,,https://www.morphosource.org/concern/media/000365455,https://www.morphosource.org/assets/work-ff055336041c3f7d310ad69109eda4a887b16ec501f35afc0a547c4adb97ee72.png,,,ark:/87602/m4/365455,,,
000365481,,other,False,False,False,Head Mri T1 [CTImageSeries] [MRI],head MRI T1,,Volumetric Image Series,MagneticResonanceImaging,Homo sapiens,000359361,nlm:NLM:2,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,82552474,2021-05-31T20:44:25Z,,https://www.morphosource.org/concern/media/000365481,https://www.morphosource.org/assets/work-ff055336041c3f7d310ad69109eda4a887b16ec501f35afc0a547c4adb97ee72.png,,,ark:/87602/m4/365481,,,
000367537,,other,False,False,False,Head Mri Pd [CTImageSeries] [MRI],head MRI PD,,Volumetric Image Series,MagneticResonanceImaging,Homo sapiens,000367535,nlm:virtual_human_2,,open,,,National Library of Medicine,Standard,CommercialUseNotPermitted,3DPrintingLimited,82948010,2021-06-11T17:58:48Z,Dr. Peter Raitu,https://www.morphosource.org/concern/media/000367537,https://www.morphosource.org/downloads/000367537?file=thumbnail&t=1623434328,,,ark:/87602/m4/367537,,,
000367566,,other,False,False,False,Head Mri T1 [CTImageSeries] [MRI],head MRI T1,,Volumetric Image Series,MagneticResonanceImaging,Homo sapiens,000367535,nlm:virtual_human_2,,open,,,National Library of Medicine,Standard,CommercialUseNotPermitted,3DPrintingLimited,87956166,2021-06-11T19:15:52Z,Dr. Peter Raitu,https://www.morphosource.org/concern/media/000367566,https://www.morphosource.org/downloads/000367566?file=thumbnail&t=1623438952,ftp://lhcftp.nlm.nih.gov/Open-Access-Datasets/Visible-Human/Male-Images/Visible%20Human%202.0%20-%20Peter%20Ratiu/Seriel%20Head/MR_CT_DICOM/MRI/,,ark:/87602/m4/367566,,,
000367569,,other,False,False,False,Head Mri T2 512 [CTImageSeries] [MRI],head MRI T2 512,,Volumetric Image Series,MagneticResonanceImaging,Homo sapiens,000367535,nlm:virtual_human_2,,open,,,National Library of Medicine,Standard,CommercialUseNotPermitted,3DPrintingLimited,202849487,2021-06-11T19:22:57Z,Dr. Peter Raitu,https://www.morphosource.org/concern/media/000367569,https://www.morphosource.org/downloads/000367569?file=thumbnail&t=1623439377,,,ark:/87602/m4/367569,,,
000367572,,other,False,False,False,Head Ct [CTImageSeries] [CT],head CT,,Volumetric Image Series,MicroNanoXRayComputedTomography,Homo sapiens,000367535,nlm:virtual_human_2,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,201045758,2021-06-11T19:32:40Z,Dr. Peter Raitu,https://www.morphosource.org/concern/media/000367572,https://www.morphosource.org/downloads/000367572?file=thumbnail&t=1623439960,,,ark:/87602/m4/367572,,,
000367591,,other,False,False,False,Head Cryoslice Vasculature [CTImageSeries] [CT],head cryoslice vasculature,,Volumetric Image Series,MicroNanoXRayComputedTomography,Homo sapiens,000367535,nlm:virtual_human_2,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,37725697,2021-06-11T22:50:13Z,Dr. Peter Raitu,https://www.morphosource.org/concern/media/000367591,https://www.morphosource.org/downloads/000367591?file=thumbnail&t=1623451813,,,ark:/87602/m4/367591,,,
000367852,,other,False,False,False,Brain Segmentation  [CTImageSeries] [MRI],Brain segmentation ,,Volumetric Image Series,MagneticResonanceImaging,Homo sapiens,000367535,nlm:virtual_human_2,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,21367389,2021-06-15T15:56:57Z,Dr. Peter Raitu,https://www.morphosource.org/concern/media/000367852,https://www.morphosource.org/downloads/000367852?file=thumbnail&t=1623772617,,,ark:/87602/m4/367852,,,
000391069,,other,False,False,False,Pollex [CTImageSeries] [CT],Pollex,,Volumetric Image Series,MicroNanoXRayComputedTomography,Homo sapiens,000391066,L-NS:MAMM:NS_human_specimen4,,open,,http://rightsstatements.org/vocab/NoC-NC/1.0/,,Standard,CommercialUseNotPermitted,3DPrintingLimited,31537550,2021-10-15T18:28:04Z,Laurel R. Yohe,https://www.morphosource.org/concern/media/000391069,https://www.morphosource.org/downloads/000391069?file=thumbnail&t=1634917235,,10.17602/M2/M391069,ark:/87602/m4/391069,,,
000419940,,other,False,False,False,Segmented Ungule (Bony Cap) Of Distal Phalanx Of Homo Sapiens [Mesh] [CT],segmented ungule (bony cap) of distal phalanx of Homo sapiens,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000391066,L-NS:MAMM:NS_human_specimen4,,open,,http://rightsstatements.org/vocab/NoC-NC/1.0/,,Standard,CommercialUseNotPermitted,3DPrintingLimited,32769204,2022-02-05T17:00:26Z,Laurel Yohe,https://www.morphosource.org/concern/media/000419940,https://www.morphosource.org/downloads/000419940?file=thumbnail&t=1667423414,,10.17602/M2/M419940,ark:/87602/m4/419940,,,
000777711,,other,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Forward_flexion-anterior_S1-ISS-S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,43378751,2025-09-12T16:57:51Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000777711,https://www.morphosource.org/downloads/000777712?file=thumbnail&t=1757962179,,10.17602/M2/M777711,ark:/87602/m4/777711,,,
000778447,,other,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Right_rotate-S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9966373,2025-09-13T00:50:51Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778447,https://www.morphosource.org/downloads/000778451?file=thumbnail&t=1757966698,,10.17602/M2/M778447,ark:/87602/m4/778447,,,
000778570,,other,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Right_rotate-anterior_S1-ISS-S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9949186,2025-09-13T01:27:20Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778570,https://www.morphosource.org/downloads/000778573?file=thumbnail&t=1757967282,,10.17602/M2/M778570,ark:/87602/m4/778570,,,
000876967,,other,False,False,False,Hand 1 (Dice Ct Prep),hand,,Volumetric Image Series,MicroNanoXRayComputedTomography,Homo sapiens,000876965,UAZ:Hom-sap-0101,,open,https://creativecommons.org/licenses/by-sa/4.0/,,,Standard,CommercialUsePermitted,3DPrintingPermitted,1176328449,2026-06-24T14:45:20Z,Madison Hillis; Paul Gignac,https://www.morphosource.org/concern/media/000876967,https://www.morphosource.org/downloads/000886456?file=thumbnail&t=1784144672,,,ark:/87602/m4/876967,,,
000877909,,other,False,False,False,Hand 1   Roi Wrist,Wrist,,Volumetric Image Series,MicroNanoXRayComputedTomography,Homo sapiens,000877906,UAZ:Hom-sap-0101,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,4934195025,2026-06-30T00:09:39Z,Paul Gignac; Madison Hillis,https://www.morphosource.org/concern/media/000877909,https://www.morphosource.org/downloads/000886455?file=thumbnail&t=1784147772,,,ark:/87602/m4/877909,,,
000883933,,other,False,False,False,Hand 2 (Spice Ct Prep),Hand,,Volumetric Image Series,MicroNanoXRayComputedTomography,Homo sapiens,000883930,UAZ:Hom-sap-0102,,open,https://creativecommons.org/licenses/by-nc/4.0/,,,Standard,CommercialUseNotPermitted,3DPrintingPermitted,522170274,2026-07-08T03:08:26Z,Paul Gignac; Madison Hillis,https://www.morphosource.org/concern/media/000883933,https://www.morphosource.org/downloads/000886457?file=thumbnail&t=1784147141,,,ark:/87602/m4/883933,,,
000883938,,other,False,False,False,Hand 2 Roi Wrist [Spice Ct Prep],Wrist,,Volumetric Image Series,MicroNanoXRayComputedTomography,Homo sapiens,000883935,UAZ:Hom-sap-0102,,open,https://creativecommons.org/licenses/by-nc/4.0/,,,Standard,CommercialUseNotPermitted,3DPrintingPermitted,7552275007,2026-07-08T03:21:55Z,Madison Hillis; Paul Gignac,https://www.morphosource.org/concern/media/000883938,https://www.morphosource.org/downloads/000883938?file=thumbnail&t=1783540576,,,ark:/87602/m4/883938,,,
000886466,,other,False,False,False,Hand 1 Skeletal,Hand,,Volumetric Image Series,MicroNanoXRayComputedTomography,Homo sapiens,000876965,UAZ:Hom-sap-0101,,open,https://creativecommons.org/licenses/by-nc/4.0/,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,2582824916,2026-07-15T20:58:18Z,Madison Hillis; Paul Gignac,https://www.morphosource.org/concern/media/000886466,https://www.morphosource.org/downloads/000886467?file=thumbnail&t=1784149183,,,ark:/87602/m4/886466,,,
000886469,,other,False,False,False,Hand   Wrist Roi Barium Latex,Wrist,,Volumetric Image Series,MicroNanoXRayComputedTomography,Homo sapiens,000877906,UAZ:Hom-sap-0101,,open,https://creativecommons.org/licenses/by-nc/4.0/,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,4934195041,2026-07-15T21:10:03Z,Paul Gignac; Madison Hillis,https://www.morphosource.org/concern/media/000886469,https://www.morphosource.org/downloads/000886470?file=thumbnail&t=1784149803,,,ark:/87602/m4/886469,,,
000778162,,pelvis_pose_variant,False,False,False,Pelvis Forward Flexion Middle S1 Iss+S2 Tts [Mesh] [CT],Pelvis Forward flexion-middle S1-ISS+S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,43355989,2025-09-12T23:50:55Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778162,https://www.morphosource.org/downloads/000778167?file=thumbnail&t=1757966723,,10.17602/M2/M778162,ark:/87602/m4/778162,,,
000778172,,pelvis_pose_variant,False,False,False,Pelvis Forward Flexion Posterior S1 Iss+S2 Tts [Mesh] [CT],Pelvis Forward flexion-Posterior S1-ISS+S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,42388291,2025-09-12T23:52:35Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778172,https://www.morphosource.org/downloads/000778176?file=thumbnail&t=1757962179,,10.17602/M2/M778172,ark:/87602/m4/778172,,,
000778179,,pelvis_pose_variant,False,False,False,Pelvis Forward Flexion S1 Iss [Mesh] [CT],Pelvis Forward flexion-S1-ISS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,10049446,2025-09-12T23:54:20Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778179,https://www.morphosource.org/downloads/000778185?file=thumbnail&t=1757967250,,10.17602/M2/M778179,ark:/87602/m4/778179,,,
000778190,,pelvis_pose_variant,False,False,False,Pelvis Forward Flexion S1 Iss+S2 Iss [Mesh] [CT],Pelvis Forward flexion-S1-ISS+S2-ISS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9957106,2025-09-12T23:56:45Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778190,https://www.morphosource.org/downloads/000778194?file=thumbnail&t=1757967288,,10.17602/M2/M778190,ark:/87602/m4/778190,,,
000778191,,pelvis_pose_variant,False,False,False,Pelvis Forward Flexion S2 Iss [Mesh] [CT],Pelvis Forward flexion-S2-ISS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9944637,2025-09-12T23:56:54Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778191,https://www.morphosource.org/downloads/000778196?file=thumbnail&t=1757966695,,10.17602/M2/M778191,ark:/87602/m4/778191,,,
000778201,,pelvis_pose_variant,False,False,False,Pelvis Forward Flexion S2 Tts [Mesh] [CT],Pelvis Forward flexion-S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,43120575,2025-09-12T23:59:08Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778201,https://www.morphosource.org/downloads/000778205?file=thumbnail&t=1757962181,,10.17602/M2/M778201,ark:/87602/m4/778201,,,
000778216,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Left Lateral flexion-anterior S1-ISS+S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9671412,2025-09-13T00:02:41Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778216,https://www.morphosource.org/downloads/000778219?file=thumbnail&t=1757967267,,10.17602/M2/M778216,ark:/87602/m4/778216,,,
000778225,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Left Lateral flexion-middle S1-ISS+S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9922938,2025-09-13T00:04:31Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778225,https://www.morphosource.org/downloads/000778227?file=thumbnail&t=1757967267,,10.17602/M2/M778225,ark:/87602/m4/778225,,,
000778239,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Left Lateral flexion-Posterior S1-ISS+S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,10029143,2025-09-13T00:07:26Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778239,https://www.morphosource.org/downloads/000778242?file=thumbnail&t=1757966802,,10.17602/M2/M778239,ark:/87602/m4/778239,,,
000778240,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Left Lateral flexion-S1-ISS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,10042343,2025-09-13T00:07:32Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778240,https://www.morphosource.org/downloads/000778243?file=thumbnail&t=1757967275,,10.17602/M2/M778240,ark:/87602/m4/778240,,,
000778260,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Left Lateral flexion-S1-ISS+S2-ISS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9950034,2025-09-13T00:10:57Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778260,https://www.morphosource.org/downloads/000778263?file=thumbnail&t=1757967291,,10.17602/M2/M778260,ark:/87602/m4/778260,,,
000778261,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Left Lateral flexion-S2-ISS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9937583,2025-09-13T00:11:04Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778261,https://www.morphosource.org/downloads/000778264?file=thumbnail&t=1757967238,,10.17602/M2/M778261,ark:/87602/m4/778261,,,
000778262,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Left Lateral flexion-S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,6390158,2025-09-13T00:11:10Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778262,https://www.morphosource.org/downloads/000778266?file=thumbnail&t=1757966830,,10.17602/M2/M778262,ark:/87602/m4/778262,,,
000778275,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis left rotate-anterior S1-ISS+S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9955954,2025-09-13T00:13:58Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778275,https://www.morphosource.org/downloads/000778277?file=thumbnail&t=1757966888,,10.17602/M2/M778275,ark:/87602/m4/778275,,,
000778285,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis left rotate-middle S1-ISS+S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9956959,2025-09-13T00:15:58Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778285,https://www.morphosource.org/downloads/000778288?file=thumbnail&t=1757967017,,10.17602/M2/M778285,ark:/87602/m4/778285,,,
000778315,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis left rotate-Posterior S1-ISS+S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,10050107,2025-09-13T00:22:52Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778315,https://www.morphosource.org/downloads/000778322?file=thumbnail&t=1757966981,,10.17602/M2/M778315,ark:/87602/m4/778315,,,
000778316,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis left rotate-S1-ISS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9955348,2025-09-13T00:23:05Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778316,https://www.morphosource.org/downloads/000778323?file=thumbnail&t=1757967276,,10.17602/M2/M778316,ark:/87602/m4/778316,,,
000778317,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis left rotate-S1-ISS+S2-ISS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9949632,2025-09-13T00:23:19Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778317,https://www.morphosource.org/downloads/000778324?file=thumbnail&t=1757967223,,10.17602/M2/M778317,ark:/87602/m4/778317,,,
000778319,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis left rotate-S2-ISS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9944552,2025-09-13T00:23:25Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778319,https://www.morphosource.org/downloads/000778326?file=thumbnail&t=1757966758,,10.17602/M2/M778319,ark:/87602/m4/778319,,,
000778320,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis left rotate-S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9987575,2025-09-13T00:23:29Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778320,https://www.morphosource.org/downloads/000778328?file=thumbnail&t=1757967012,,10.17602/M2/M778320,ark:/87602/m4/778320,,,
000778362,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Right Lateral flexion-anterior S1-ISS+S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9948439,2025-09-13T00:34:34Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778362,https://www.morphosource.org/downloads/000778370?file=thumbnail&t=1757967201,,10.17602/M2/M778362,ark:/87602/m4/778362,,,
000778363,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Right Lateral flexion-Posterior S1-ISS+S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,10030826,2025-09-13T00:34:39Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778363,https://www.morphosource.org/downloads/000778369?file=thumbnail&t=1757966793,,10.17602/M2/M778363,ark:/87602/m4/778363,,,
000778364,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Right Lateral flexion-middle S1-ISS+S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9922704,2025-09-13T00:34:45Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778364,https://www.morphosource.org/downloads/000778374?file=thumbnail&t=1757967291,,10.17602/M2/M778364,ark:/87602/m4/778364,,,
000778380,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Right Lateral flexion-S1-ISS+S2-ISS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9949792,2025-09-13T00:36:45Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778380,https://www.morphosource.org/downloads/000778388?file=thumbnail&t=1757967253,,10.17602/M2/M778380,ark:/87602/m4/778380,,,
000778381,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Right Lateral flexion-S1-ISS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,10042511,2025-09-13T00:36:56Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778381,https://www.morphosource.org/downloads/000778389?file=thumbnail&t=1757966698,,10.17602/M2/M778381,ark:/87602/m4/778381,,,
000778386,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Right Lateral flexion-S2-ISS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9944572,2025-09-13T00:37:55Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778386,https://www.morphosource.org/downloads/000778392?file=thumbnail&t=1757966877,,10.17602/M2/M778386,ark:/87602/m4/778386,,,
000778387,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Right Lateral flexion-S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,6390162,2025-09-13T00:38:03Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778387,https://www.morphosource.org/downloads/000778393?file=thumbnail&t=1757967295,,10.17602/M2/M778387,ark:/87602/m4/778387,,,
000778415,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Right rotate-middle S1-ISS+S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9943189,2025-09-13T00:45:03Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778415,https://www.morphosource.org/downloads/000778419?file=thumbnail&t=1757967223,,10.17602/M2/M778415,ark:/87602/m4/778415,,,
000778424,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Right rotate-Posterior S1-ISS+S2-TTS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,10042372,2025-09-13T00:46:50Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778424,https://www.morphosource.org/downloads/000778431?file=thumbnail&t=1757966772,,10.17602/M2/M778424,ark:/87602/m4/778424,,,
000778429,,pelvis_pose_variant,False,False,False,Pelvic Bone   Ansys Finite Element Mesh Model,Pelvis Right rotate-S1-ISS,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,10056324,2025-09-13T00:47:34Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778429,https://www.morphosource.org/downloads/000778435?file=thumbnail&t=1757966958,,10.17602/M2/M778429,ark:/87602/m4/778429,,,
